subscriber_id,signup_date,subscription_tier,age_group,region,num_profiles,months_subscribed,days_to_first_watch,avg_weekly_watch_hours,days_since_last_watch,genre_diversity_score,pct_content_completed,num_titles_watched,favorite_genre,churned,churn_date
SUB_08243,2024-03-02,Basic,18-24,South,2,10,4,0.1,22,0.27,0.29,31,Horror,0,
SUB_08244,2023-01-15,Standard,18-24,South,4,23,5,3.4,8,0.4,0.86,50,Action,0,
SUB_08245,2024-11-19,Basic,25-34,West,2,1,0,2.8,7,0.14,0.63,1,Animation,0,
SUB_08246,2023-12-01,Standard,35-44,West,3,13,4,2.1,0,0.57,0.8,21,Horror,0,
SUB_08247,2024-12-27,Basic,18-24,Northeast,5,1,3,3.1,15,0.95,0.65,1,Horror,0,
SUB_08248,2024-06-20,Standard,35-44,Midwest,1,6,2,2.0,7,0.72,0.8,16,Action,0,
SUB_08249,2024-05-06,Premium,18-24,South,2,7,0,6.1,0,0.79,0.46,16,Horror,0,
SUB_08250,2023-10-19,Standard,25-34,Northeast,2,14,2,3.9,11,0.23,0.6,33,Comedy,0,
SUB_08251,2023-04-27,Premium,18-24,Northeast,1,20,0,7.7,24,0.48,0.64,27,Thriller,0,
SUB_08252,2024-08-14,Premium,18-24,West,1,4,5,6.8,9,0.67,0.78,7,Sci-Fi,0,
SUB_08253,2024-11-17,Basic,35-44,South,2,1,8,0.0,3,0.34,0.62,3,Documentary,1,2024-11-22
SUB_08254,2024-04-13,Standard,25-34,Northeast,2,8,1,1.0,10,0.24,0.61,16,Horror,0,
SUB_08255,2024-07-05,Standard,45+,Northeast,3,5,1,7.0,7,0.42,0.7,11,Sci-Fi,0,
SUB_08256,2024-11-13,Premium,18-24,South,4,1,2,10.0,2,0.57,0.59,2,Sci-Fi,0,
SUB_08257,2024-09-20,Basic,18-24,South,1,3,0,4.5,4,0.29,0.81,7,Sci-Fi,0,
SUB_08258,2024-11-26,Premium,25-34,South,1,1,0,9.8,4,0.71,0.85,0,Romance,0,
SUB_08259,2024-08-15,Standard,35-44,South,1,4,8,6.0,10,0.45,0.73,9,Sci-Fi,0,
SUB_08260,2024-01-22,Standard,25-34,Northeast,2,11,1,8.5,2,0.27,0.75,21,Romance,0,
SUB_08261,2024-08-05,Basic,25-34,South,4,4,2,2.8,10,0.78,0.82,10,Animation,0,
SUB_08262,2024-10-13,Basic,25-34,Northeast,5,2,3,1.5,0,0.25,0.44,3,Action,0,
SUB_08263,2023-07-12,Standard,18-24,West,1,17,6,3.6,6,0.13,0.86,27,Crime,0,
SUB_08264,2024-11-13,Basic,45+,Northeast,1,1,0,2.5,1,0.41,0.66,1,Comedy,0,
SUB_08265,2023-04-11,Premium,25-34,Midwest,2,21,6,11.9,12,0.55,0.77,53,Drama,0,
SUB_08266,2023-03-11,Basic,35-44,South,2,22,1,2.6,2,0.76,0.9,57,Romance,0,
SUB_08267,2023-06-23,Standard,35-44,South,4,18,7,4.6,19,0.16,0.68,40,Horror,1,2023-08-09
SUB_08268,2024-03-19,Standard,25-34,South,3,9,1,3.9,3,0.73,0.98,18,Romance,0,
SUB_08269,2024-12-01,Standard,18-24,Midwest,4,1,0,6.2,3,0.09,0.8,2,Thriller,0,
SUB_08270,2024-03-08,Standard,35-44,West,4,9,0,4.7,14,0.12,0.9,18,Horror,0,
SUB_08271,2023-08-03,Basic,18-24,South,2,17,10,0.0,11,0.38,0.75,48,Horror,0,
SUB_08272,2024-06-20,Basic,25-34,South,1,6,0,0.9,4,0.35,0.51,12,Romance,1,2024-06-30
SUB_08273,2024-08-23,Basic,35-44,Midwest,1,4,2,0.4,25,0.49,0.75,5,Action,0,
SUB_08274,2024-10-04,Standard,35-44,Northeast,3,2,2,5.9,19,0.46,0.88,6,Comedy,1,2024-10-24
SUB_08275,2024-12-08,Standard,35-44,Midwest,2,1,1,3.2,3,0.23,0.72,3,Drama,0,
SUB_08276,2023-11-15,Standard,35-44,Northeast,1,13,1,10.5,37,0.72,0.91,22,Drama,0,
SUB_08277,2023-10-13,Standard,18-24,Midwest,1,14,1,6.4,1,0.24,0.7,36,Animation,1,2024-06-22
SUB_08278,2023-08-13,Standard,25-34,South,1,16,0,9.0,14,0.34,0.84,26,Crime,0,
SUB_08279,2023-12-15,Standard,18-24,Northeast,1,12,4,9.1,5,0.28,0.81,21,Animation,0,
SUB_08280,2024-01-23,Basic,35-44,Midwest,4,11,1,1.5,4,0.84,0.65,16,Romance,1,2024-03-23
SUB_08281,2023-12-07,Basic,45+,South,3,13,0,3.7,11,0.35,0.83,24,Action,0,
SUB_08282,2024-10-22,Premium,25-34,Northeast,2,2,1,10.4,7,0.9,0.3,6,Documentary,0,
SUB_08283,2024-05-18,Premium,18-24,South,1,7,2,14.8,5,0.36,0.76,14,Horror,0,
SUB_08284,2023-03-12,Basic,25-34,South,4,22,4,0.0,1,0.97,0.56,49,Romance,0,
SUB_08285,2023-05-09,Standard,45+,Northeast,2,20,0,5.9,23,0.52,0.77,52,Crime,0,
SUB_08286,2024-03-19,Premium,35-44,West,3,9,2,11.5,4,0.28,0.76,17,Action,0,
SUB_08287,2023-10-17,Standard,18-24,Midwest,1,14,1,8.5,9,0.66,0.72,21,Romance,0,
SUB_08288,2024-08-21,Basic,45+,Northeast,4,4,5,0.3,8,0.18,0.88,8,Crime,1,2024-09-03
SUB_08289,2024-01-22,Basic,45+,West,4,11,8,1.6,2,0.17,0.73,14,Documentary,1,2024-05-22
SUB_08290,2023-01-18,Standard,18-24,South,4,23,3,5.6,2,0.72,0.87,46,Crime,0,
SUB_08291,2024-07-08,Premium,45+,South,2,5,2,11.7,15,0.4,0.67,11,Thriller,0,
SUB_08292,2023-03-17,Standard,25-34,South,2,21,4,9.7,0,0.62,0.92,47,Drama,0,
SUB_08293,2024-07-06,Basic,25-34,Midwest,1,5,2,2.4,2,0.89,0.31,13,Documentary,0,
SUB_08294,2023-12-31,Basic,25-34,Midwest,1,12,0,2.7,3,0.75,0.87,26,Animation,0,
SUB_08295,2023-10-07,Standard,45+,South,1,15,3,7.3,21,0.7,0.82,30,Comedy,0,
SUB_08296,2023-10-07,Premium,35-44,South,1,15,2,10.8,4,0.36,0.42,35,Comedy,0,
SUB_08297,2024-03-18,Standard,18-24,South,1,9,0,3.3,2,0.47,0.63,14,Thriller,0,
SUB_08298,2023-11-25,Standard,45+,South,4,13,0,3.1,4,0.5,0.69,26,Horror,0,
SUB_08299,2024-06-19,Basic,18-24,Northeast,2,6,0,3.2,2,0.14,0.96,11,Animation,1,2024-11-04
SUB_08300,2024-05-22,Premium,35-44,South,3,7,3,9.3,3,0.34,0.75,15,Action,0,
SUB_08301,2024-03-25,Standard,35-44,Midwest,1,9,2,2.3,4,0.68,0.36,20,Crime,1,2024-06-03
SUB_08302,2024-01-10,Basic,18-24,West,1,11,0,0.5,0,0.47,0.98,17,Horror,0,
SUB_08303,2023-10-23,Standard,18-24,South,2,14,5,5.2,1,0.46,0.74,26,Horror,0,
SUB_08304,2024-04-20,Basic,45+,South,3,8,3,2.9,50,0.75,0.59,13,Action,0,
SUB_08305,2024-01-28,Basic,25-34,West,1,11,3,3.3,15,0.74,0.59,21,Thriller,0,
SUB_08306,2023-04-19,Basic,35-44,West,1,20,8,2.4,6,0.67,0.44,38,Crime,1,2024-05-21
SUB_08307,2023-12-25,Basic,25-34,South,1,12,0,0.0,0,0.34,0.74,22,Action,0,
SUB_08308,2023-10-16,Basic,35-44,Northeast,3,14,2,1.0,4,0.35,0.91,26,Action,1,2024-06-05
SUB_08309,2024-02-22,Standard,25-34,Midwest,2,10,4,0.2,5,0.4,0.87,15,Crime,0,
SUB_08310,2023-11-14,Standard,25-34,Midwest,1,13,2,8.8,9,0.41,0.66,37,Action,0,
SUB_08311,2023-12-07,Standard,25-34,Northeast,2,13,1,0.0,1,0.58,0.53,21,Drama,0,
SUB_08312,2023-11-13,Basic,45+,South,3,13,7,2.5,6,0.89,0.66,27,Animation,0,
SUB_08313,2023-12-15,Basic,25-34,South,1,12,0,3.3,5,0.57,0.85,26,Documentary,0,
SUB_08314,2023-01-27,Standard,25-34,South,3,23,3,6.9,5,0.81,0.9,43,Comedy,0,
SUB_08315,2024-09-29,Standard,45+,Midwest,1,3,10,9.9,2,0.58,0.41,9,Animation,0,
SUB_08316,2024-02-05,Basic,35-44,South,5,11,0,0.7,4,0.44,0.81,21,Action,1,2024-08-13
SUB_08317,2023-11-12,Premium,18-24,Midwest,3,13,1,8.1,24,0.05,0.77,30,Documentary,0,
SUB_08318,2024-11-12,Standard,45+,South,3,1,11,0.1,5,0.41,0.81,2,Sci-Fi,1,2024-12-04
SUB_08319,2024-07-12,Premium,35-44,South,1,5,0,10.6,19,0.28,0.92,14,Thriller,0,
SUB_08320,2024-01-03,Standard,18-24,Midwest,2,12,2,2.8,9,0.53,0.74,13,Romance,0,
SUB_08321,2023-12-09,Basic,25-34,Midwest,4,12,1,3.2,1,0.57,0.65,24,Crime,0,
SUB_08322,2024-11-23,Standard,35-44,West,3,1,4,3.2,5,0.2,0.83,1,Comedy,0,
SUB_08323,2023-12-31,Basic,35-44,South,3,12,1,2.5,4,0.47,0.46,24,Thriller,0,
SUB_08324,2023-03-14,Standard,25-34,Northeast,2,21,1,9.2,0,0.66,0.53,36,Romance,0,
SUB_08325,2023-05-02,Basic,25-34,West,2,20,2,0.8,15,0.5,0.65,31,Crime,1,2024-11-06
SUB_08326,2023-07-05,Premium,25-34,Midwest,2,18,1,15.4,0,0.53,0.87,43,Horror,0,
SUB_08327,2023-11-15,Basic,35-44,West,1,13,0,0.0,2,0.64,0.75,34,Documentary,1,2024-06-17
SUB_08328,2024-08-16,Premium,18-24,Northeast,1,4,1,11.7,3,0.12,0.68,4,Sci-Fi,0,
SUB_08329,2024-06-25,Premium,18-24,South,2,6,7,11.7,16,0.43,0.62,15,Drama,0,
SUB_08330,2024-09-24,Standard,35-44,Northeast,1,3,1,4.2,9,0.55,0.72,12,Sci-Fi,0,
SUB_08331,2023-12-19,Standard,35-44,West,3,12,6,6.8,3,0.86,0.96,27,Documentary,0,
SUB_08332,2023-12-21,Standard,25-34,West,3,12,0,5.8,23,0.67,0.66,29,Comedy,1,2024-10-17
SUB_08333,2023-04-16,Premium,25-34,South,2,20,3,11.4,11,0.93,0.86,46,Animation,0,
SUB_08334,2024-02-22,Standard,25-34,Northeast,3,10,4,3.5,35,0.93,0.92,19,Comedy,0,
SUB_08335,2024-10-03,Standard,25-34,Northeast,3,2,0,4.1,3,0.23,0.87,8,Comedy,0,
SUB_08336,2023-07-24,Standard,45+,South,3,17,2,7.4,11,0.2,0.82,37,Comedy,0,
SUB_08337,2024-07-18,Premium,35-44,South,1,5,0,6.1,2,0.33,0.73,12,Drama,0,
SUB_08338,2024-01-17,Standard,25-34,Midwest,4,11,7,3.6,2,0.72,0.64,17,Documentary,0,
SUB_08339,2023-10-24,Standard,25-34,South,3,14,2,1.4,3,0.39,0.68,37,Crime,0,
SUB_08340,2023-10-06,Standard,25-34,South,3,15,0,4.8,6,0.8,0.81,29,Horror,0,
SUB_08341,2023-07-08,Premium,35-44,Northeast,2,18,3,18.2,6,0.91,0.38,40,Horror,0,
SUB_08342,2024-12-27,Standard,25-34,Midwest,1,1,6,6.2,3,0.52,0.72,3,Sci-Fi,0,
SUB_08343,2024-06-26,Basic,45+,South,4,6,4,0.1,21,0.27,0.8,16,Crime,0,
SUB_08344,2024-03-25,Standard,35-44,West,5,9,0,8.5,45,0.83,0.75,17,Thriller,0,
SUB_08345,2023-09-15,Premium,25-34,Midwest,4,15,2,5.8,7,0.77,0.53,37,Thriller,0,
SUB_08346,2024-03-28,Standard,45+,South,4,9,3,7.3,12,0.41,0.72,24,Romance,0,
SUB_08347,2024-07-25,Premium,35-44,South,1,5,4,9.7,14,0.28,0.52,12,Sci-Fi,0,
SUB_08348,2023-03-19,Basic,35-44,West,1,21,0,2.7,1,0.35,0.76,41,Horror,0,
SUB_08349,2023-01-23,Standard,45+,Northeast,4,23,1,7.8,13,0.62,0.73,34,Sci-Fi,0,
SUB_08350,2024-05-17,Standard,25-34,South,1,7,6,1.2,1,0.79,0.63,11,Drama,0,
SUB_08351,2023-07-04,Premium,25-34,West,1,18,0,8.7,15,0.36,0.94,46,Documentary,1,2023-12-10
SUB_08352,2024-06-30,Basic,45+,Midwest,4,6,1,3.3,17,0.87,0.66,10,Action,0,
SUB_08353,2024-05-27,Premium,35-44,South,2,7,3,9.2,9,0.48,0.57,15,Comedy,0,
SUB_08354,2024-09-08,Standard,45+,Northeast,2,3,12,3.5,4,0.13,0.62,7,Animation,0,
SUB_08355,2024-11-18,Basic,18-24,West,2,1,1,1.8,16,0.83,0.86,3,Crime,1,2024-12-17
SUB_08356,2023-02-18,Basic,35-44,Northeast,4,22,2,1.2,13,0.64,0.6,43,Thriller,1,2024-04-18
SUB_08357,2023-06-17,Basic,18-24,South,3,18,2,1.4,8,0.49,0.58,21,Romance,1,2023-09-27
SUB_08358,2024-10-31,Standard,25-34,Northeast,3,2,0,8.5,3,0.59,0.65,6,Action,0,
SUB_08359,2023-01-21,Basic,18-24,Northeast,5,23,1,1.4,7,0.85,0.79,50,Crime,1,2024-06-06
SUB_08360,2024-01-27,Basic,18-24,West,2,11,1,4.0,4,0.48,0.86,23,Animation,0,
SUB_08361,2023-04-15,Premium,18-24,Midwest,1,20,0,14.3,29,0.82,0.7,49,Comedy,0,
SUB_08362,2023-10-17,Basic,35-44,Midwest,2,14,0,2.7,6,0.58,0.63,29,Crime,0,
SUB_08363,2024-09-24,Basic,25-34,West,1,3,0,1.2,3,0.28,0.74,3,Documentary,1,2024-12-12
SUB_08364,2024-12-04,Standard,18-24,South,1,1,2,5.6,26,0.41,0.86,2,Thriller,1,2024-12-18
SUB_08365,2024-03-01,Standard,25-34,Northeast,1,10,9,5.2,1,0.4,0.67,24,Animation,0,
SUB_08366,2023-08-17,Standard,18-24,South,2,16,10,3.6,3,0.63,0.33,31,Crime,0,
SUB_08367,2023-06-30,Standard,45+,South,2,18,3,5.3,14,0.17,0.92,36,Crime,0,
SUB_08368,2023-12-18,Standard,25-34,South,1,12,5,3.8,11,0.46,0.63,16,Crime,0,
SUB_08369,2023-08-13,Standard,25-34,Northeast,2,16,6,9.6,0,0.75,0.73,32,Thriller,0,
SUB_08370,2023-08-22,Basic,45+,South,1,16,5,0.3,3,0.66,0.67,32,Action,0,
SUB_08371,2023-09-23,Basic,35-44,South,2,15,2,3.0,0,0.45,0.97,30,Comedy,0,
SUB_08372,2023-11-10,Standard,35-44,South,1,13,3,5.1,1,0.99,0.71,29,Thriller,0,
SUB_08373,2024-05-13,Standard,35-44,South,2,7,0,6.9,3,0.51,0.66,11,Comedy,0,
SUB_08374,2023-08-06,Standard,45+,South,2,17,3,7.1,1,0.48,0.24,40,Romance,0,
SUB_08375,2023-07-30,Standard,25-34,South,1,17,1,7.9,14,0.76,0.9,33,Romance,0,
SUB_08376,2023-04-09,Standard,45+,South,2,21,3,4.1,9,0.54,0.87,30,Romance,0,
SUB_08377,2024-09-12,Basic,45+,West,3,3,3,0.0,6,0.44,0.69,11,Thriller,0,
SUB_08378,2024-01-23,Basic,35-44,West,1,11,0,6.0,15,0.26,0.98,24,Thriller,0,
SUB_08379,2023-12-11,Standard,35-44,South,1,12,6,4.2,8,0.28,0.74,27,Action,0,
SUB_08380,2023-09-10,Standard,35-44,West,2,15,0,1.3,22,0.19,0.41,36,Documentary,0,
SUB_08381,2024-06-07,Standard,18-24,West,4,6,0,5.8,4,0.19,0.68,11,Sci-Fi,0,
SUB_08382,2023-04-28,Basic,25-34,South,5,20,1,1.8,17,0.25,0.73,39,Action,1,2024-02-09
SUB_08383,2024-08-22,Standard,45+,South,1,4,0,7.0,1,0.78,0.99,8,Action,0,
SUB_08384,2023-07-28,Premium,25-34,West,1,17,9,9.8,10,0.93,0.79,42,Horror,0,
SUB_08385,2024-02-13,Basic,25-34,Midwest,1,10,1,4.0,1,0.71,0.61,23,Documentary,0,
SUB_08386,2024-04-25,Standard,35-44,Northeast,2,8,0,4.4,3,0.4,0.95,12,Sci-Fi,0,
SUB_08387,2024-10-03,Premium,25-34,Midwest,2,2,0,5.0,10,0.1,0.86,3,Drama,0,
SUB_08388,2023-11-25,Basic,18-24,Northeast,5,13,0,2.9,11,0.44,0.81,25,Action,0,
SUB_08389,2023-07-02,Standard,35-44,South,4,18,0,2.1,4,0.36,0.44,38,Comedy,0,
SUB_08390,2024-02-21,Basic,35-44,South,2,10,2,2.2,0,0.09,0.83,18,Sci-Fi,1,2024-03-09
SUB_08391,2023-03-24,Standard,18-24,South,2,21,0,7.8,6,0.7,0.51,37,Drama,0,
SUB_08392,2023-09-11,Basic,45+,Northeast,2,15,4,1.1,4,0.4,0.4,29,Sci-Fi,0,
SUB_08393,2023-01-05,Premium,25-34,West,2,24,4,12.5,0,0.76,0.96,42,Thriller,0,
SUB_08394,2023-10-30,Standard,25-34,South,3,14,1,5.7,7,0.48,0.46,27,Comedy,0,
SUB_08395,2024-06-19,Standard,18-24,Northeast,2,6,10,3.6,1,0.48,0.6,13,Thriller,0,
SUB_08396,2024-09-24,Standard,35-44,Northeast,2,3,4,8.6,5,0.59,0.51,9,Horror,0,
SUB_08397,2024-08-29,Standard,25-34,South,3,4,0,6.6,0,0.79,0.52,8,Crime,0,
SUB_08398,2024-03-03,Standard,25-34,West,2,10,11,8.3,0,0.84,0.61,11,Horror,0,
SUB_08399,2023-08-15,Premium,45+,Northeast,2,16,5,7.1,7,0.74,0.69,29,Romance,0,
SUB_08400,2024-10-15,Premium,18-24,Northeast,3,2,3,10.6,6,0.5,0.74,4,Crime,0,
SUB_08401,2024-07-16,Standard,35-44,South,1,5,3,7.7,8,0.74,0.7,9,Crime,0,
SUB_08402,2024-01-25,Premium,35-44,South,2,11,2,10.5,2,0.44,0.74,26,Sci-Fi,0,
SUB_08403,2024-10-18,Standard,45+,South,4,2,13,9.4,14,0.08,0.48,1,Documentary,0,
SUB_08404,2024-07-17,Standard,35-44,South,3,5,1,3.6,3,0.68,0.59,4,Sci-Fi,0,
SUB_08405,2023-01-12,Standard,18-24,South,2,23,0,5.2,0,0.74,0.77,40,Drama,0,
SUB_08406,2023-12-03,Basic,18-24,South,2,13,1,3.4,13,0.75,0.55,26,Thriller,0,
SUB_08407,2024-08-29,Basic,45+,West,2,4,1,2.7,13,0.28,0.86,10,Drama,1,2024-11-26
SUB_08408,2023-05-09,Basic,45+,Northeast,1,20,1,2.5,1,0.23,0.55,27,Comedy,1,2024-05-23
SUB_08409,2023-01-11,Standard,25-34,South,2,24,0,6.0,0,0.69,0.94,55,Documentary,0,
SUB_08410,2024-05-04,Standard,35-44,Midwest,4,8,0,0.3,15,0.34,0.77,15,Drama,0,
SUB_08411,2023-09-29,Standard,25-34,West,2,15,0,4.6,8,0.7,0.69,19,Crime,0,
SUB_08412,2023-12-23,Premium,45+,Northeast,2,12,3,11.2,8,0.54,0.82,24,Drama,0,
SUB_08413,2023-04-02,Standard,45+,West,1,21,3,6.0,0,0.63,0.61,55,Horror,0,
SUB_08414,2023-01-09,Standard,45+,Midwest,2,24,0,2.8,15,0.39,0.88,54,Action,0,
SUB_08415,2023-05-03,Basic,45+,South,4,20,1,2.5,2,0.29,0.68,30,Sci-Fi,0,
SUB_08416,2023-10-08,Basic,45+,South,2,15,0,2.7,27,0.85,0.57,24,Drama,0,
SUB_08417,2024-04-02,Standard,25-34,South,1,9,1,5.7,19,0.53,0.93,23,Sci-Fi,0,
SUB_08418,2024-03-26,Standard,45+,Northeast,1,9,1,5.0,7,0.36,0.58,10,Comedy,0,
SUB_08419,2024-09-22,Standard,35-44,South,1,3,5,2.9,3,0.31,0.89,10,Animation,0,
SUB_08420,2024-02-11,Basic,45+,South,2,10,6,0.9,8,0.53,0.98,15,Crime,1,2024-06-02
SUB_08421,2024-12-02,Standard,35-44,West,3,1,0,5.8,14,0.21,0.7,1,Horror,1,2024-12-17
SUB_08422,2023-02-25,Basic,18-24,South,3,22,0,0.0,0,0.88,0.57,47,Documentary,1,2024-05-26
SUB_08423,2024-12-08,Basic,35-44,South,2,1,5,3.7,12,0.77,0.3,1,Romance,0,
SUB_08424,2024-01-14,Basic,35-44,South,2,11,2,1.4,34,0.47,0.41,27,Drama,1,2024-05-14
SUB_08425,2024-05-16,Basic,25-34,Midwest,1,7,1,2.6,4,0.36,0.64,18,Romance,0,
SUB_08426,2023-01-23,Basic,25-34,Midwest,4,23,0,3.8,1,0.58,0.86,42,Comedy,1,2024-01-30
SUB_08427,2023-09-02,Basic,35-44,South,2,16,2,0.2,1,0.23,0.47,30,Drama,1,2023-10-23
SUB_08428,2024-02-22,Premium,25-34,South,1,10,0,11.7,17,0.53,0.91,19,Horror,0,
SUB_08429,2023-08-19,Basic,25-34,South,1,16,0,1.6,27,0.52,0.66,30,Action,1,2024-08-05
SUB_08430,2023-07-29,Basic,18-24,Midwest,2,17,1,0.0,0,0.29,0.55,36,Comedy,0,
SUB_08431,2023-06-11,Basic,45+,Northeast,1,18,2,4.3,9,0.73,0.62,38,Sci-Fi,0,
SUB_08432,2024-01-12,Standard,35-44,South,4,11,0,2.6,1,0.7,0.95,29,Animation,0,
SUB_08433,2023-06-19,Basic,18-24,South,2,18,3,3.9,1,0.34,0.49,44,Animation,0,
SUB_08434,2023-12-05,Premium,35-44,West,5,13,0,5.5,20,0.11,0.6,23,Sci-Fi,0,
SUB_08435,2024-04-18,Premium,35-44,South,3,8,0,4.1,10,0.63,0.89,11,Horror,0,
SUB_08436,2023-08-15,Basic,18-24,West,4,16,0,0.2,4,0.66,0.92,39,Animation,0,
SUB_08437,2023-12-29,Standard,25-34,Northeast,2,12,2,2.3,22,0.47,0.96,22,Crime,0,
SUB_08438,2024-04-23,Basic,35-44,South,1,8,3,0.6,26,0.51,0.65,20,Drama,1,2024-07-27
SUB_08439,2024-07-08,Standard,25-34,South,3,5,6,7.0,5,0.83,0.61,13,Thriller,0,
SUB_08440,2024-04-19,Standard,35-44,Midwest,2,8,0,10.3,29,0.64,0.83,26,Horror,0,
SUB_08441,2023-07-14,Basic,25-34,Midwest,4,17,9,4.1,9,0.45,0.62,38,Romance,0,
SUB_08442,2023-01-12,Basic,18-24,West,1,23,2,2.1,1,0.77,0.42,34,Horror,0,
SUB_08443,2024-05-09,Standard,45+,Midwest,3,7,0,4.4,7,0.35,0.75,20,Sci-Fi,0,
SUB_08444,2023-03-03,Standard,25-34,Midwest,4,22,1,4.3,3,0.27,0.52,57,Action,0,
SUB_08445,2024-06-12,Basic,35-44,West,2,6,0,0.0,15,0.27,0.62,18,Thriller,0,
SUB_08446,2023-09-28,Standard,18-24,South,5,15,0,5.5,9,0.57,0.42,30,Comedy,0,
SUB_08447,2024-06-21,Standard,25-34,West,1,6,6,6.3,1,0.45,0.92,11,Documentary,0,
SUB_08448,2024-07-10,Premium,25-34,West,2,5,0,6.3,3,0.18,0.65,9,Documentary,0,
SUB_08449,2024-10-18,Basic,18-24,South,3,2,0,0.0,4,0.83,0.81,2,Horror,0,
SUB_08450,2023-03-06,Standard,25-34,Midwest,1,22,2,5.0,3,0.28,0.87,51,Animation,0,
SUB_08451,2024-04-24,Standard,18-24,South,1,8,1,7.3,10,0.31,0.44,14,Documentary,0,
SUB_08452,2024-05-04,Basic,35-44,Northeast,1,8,1,0.6,1,0.94,0.91,12,Documentary,1,2024-09-21
SUB_08453,2023-03-09,Standard,35-44,South,2,22,0,2.3,6,0.13,0.93,46,Action,0,
SUB_08454,2023-12-28,Standard,18-24,Northeast,1,12,0,3.4,0,0.38,0.78,24,Action,0,
SUB_08455,2024-08-30,Premium,45+,South,1,4,6,11.8,11,0.48,0.44,10,Crime,0,
SUB_08456,2024-07-25,Basic,18-24,West,2,5,1,0.9,5,0.21,0.68,11,Drama,1,2024-10-25
SUB_08457,2023-01-19,Standard,25-34,Northeast,1,23,0,8.8,5,0.25,0.63,48,Romance,0,
SUB_08458,2024-06-28,Standard,35-44,Northeast,5,6,0,3.9,14,0.19,0.78,17,Animation,1,2024-07-14
SUB_08459,2023-04-01,Premium,25-34,Midwest,3,21,0,7.8,14,0.9,0.82,43,Action,0,
SUB_08460,2023-08-26,Basic,25-34,South,1,16,1,2.1,2,0.72,0.62,29,Sci-Fi,0,
SUB_08461,2024-04-06,Premium,18-24,South,3,8,4,14.0,8,0.21,0.22,13,Thriller,0,
SUB_08462,2023-01-24,Premium,45+,South,3,23,1,12.4,4,0.04,0.5,44,Comedy,0,
SUB_08463,2023-08-15,Basic,35-44,Northeast,1,16,2,0.0,0,0.39,0.81,33,Animation,0,
SUB_08464,2024-01-16,Premium,18-24,Northeast,4,11,3,12.0,8,0.34,0.89,28,Comedy,0,
SUB_08465,2023-01-06,Premium,25-34,West,3,24,3,14.0,22,0.5,0.75,49,Comedy,1,2024-02-18
SUB_08466,2024-07-23,Basic,45+,Northeast,4,5,2,3.6,4,0.29,0.88,16,Sci-Fi,1,2024-10-02
SUB_08467,2024-09-03,Standard,35-44,South,3,3,2,8.7,11,0.37,0.8,5,Thriller,0,
SUB_08468,2024-09-25,Standard,18-24,West,3,3,1,10.6,5,0.31,0.46,9,Crime,0,
SUB_08469,2023-12-23,Basic,25-34,West,1,12,1,2.1,4,0.49,0.7,22,Drama,1,2024-03-30
SUB_08470,2023-06-06,Basic,25-34,Northeast,2,19,1,1.5,9,0.2,0.44,28,Sci-Fi,0,
SUB_08471,2023-07-20,Basic,25-34,South,2,17,2,0.8,8,0.79,0.81,40,Animation,1,2024-11-27
SUB_08472,2023-08-13,Basic,45+,Midwest,1,16,1,0.2,1,0.79,0.89,42,Documentary,0,
SUB_08473,2024-04-07,Standard,25-34,Midwest,2,8,1,3.9,10,0.89,0.82,12,Crime,0,
SUB_08474,2024-10-24,Basic,25-34,Midwest,2,2,1,1.2,10,0.66,0.57,4,Romance,0,
SUB_08475,2023-09-14,Premium,45+,South,1,15,1,5.8,9,0.56,0.4,39,Crime,0,
SUB_08476,2024-08-15,Standard,35-44,Northeast,1,4,4,5.6,11,0.61,0.63,7,Sci-Fi,0,
SUB_08477,2024-03-06,Basic,35-44,South,1,10,0,1.9,8,0.85,0.37,20,Action,0,
SUB_08478,2024-02-29,Standard,25-34,Midwest,3,10,5,5.2,0,0.56,0.63,18,Documentary,0,
SUB_08479,2024-02-11,Standard,35-44,Midwest,2,10,3,2.5,6,0.46,0.67,18,Romance,0,
SUB_08480,2024-09-03,Premium,35-44,Northeast,2,3,0,11.7,9,0.73,0.94,5,Crime,0,
SUB_08481,2023-04-15,Basic,25-34,Northeast,1,20,0,1.0,2,0.38,0.76,39,Crime,1,2023-08-19
SUB_08482,2023-09-09,Basic,45+,West,3,15,0,4.2,12,0.47,0.82,28,Action,0,
SUB_08483,2024-10-06,Premium,45+,Northeast,3,2,6,1.2,16,0.02,0.74,2,Action,0,
SUB_08484,2023-04-09,Premium,35-44,South,2,21,4,7.7,7,0.12,0.7,32,Sci-Fi,0,
SUB_08485,2023-06-27,Standard,25-34,Midwest,1,18,1,6.2,1,0.29,0.87,33,Action,0,
SUB_08486,2023-09-22,Standard,25-34,South,3,15,0,1.7,3,0.28,0.6,32,Animation,0,
SUB_08487,2023-05-12,Basic,18-24,Northeast,4,19,5,4.0,5,0.19,0.64,33,Action,0,
SUB_08488,2023-07-18,Standard,25-34,South,1,17,0,7.5,14,0.06,0.7,43,Crime,0,
SUB_08489,2024-12-05,Basic,35-44,South,3,1,9,4.5,8,0.31,0.87,1,Drama,1,2025-01-02
SUB_08490,2024-12-20,Basic,25-34,South,2,1,2,3.9,3,0.2,0.64,1,Drama,1,2025-01-16
SUB_08491,2023-02-26,Premium,45+,West,1,22,3,12.9,3,0.23,0.82,33,Thriller,0,
